title,price,unit_price,community_name,region,type,construction_area,orientation,decoration,floor,elevator,purposes,release_date,house_structure,image_urls,from_url
满二，电梯房，中装套三，采光好视野好,76,8026.2,天馨花园,"['新津', '新津']",3室1厅1卫,94.69㎡,南 西,毛坯,低楼层 (共18层),有,普通住宅,2018-10-14,框架结构,"['https://vrlab-image4.ljcdn.com/release/auto3dhd/e98fec55b1fa9dab911adb93149e59ae/screenshot/1539856230_5/pc0_dXrK417XJ.jpg?imageMogr2/quality/70/thumbnail/1024x', 'https://ke-image.ljcdn.com/510100-inspection/test-030d77f4-47f2-4d51-9afe-309b46885657.png!m_fill,w_120,h_80,f_jpg?from=ke.com', 'https://ke-image.ljcdn.com/hdic-frame/test-bbd0027d-4ae6-4d92-a653-21669bc384ad.png!m_fill,w_120,h_80,f_jpg?from=ke.com', 'https://ke-image.ljcdn.com/510100-inspection/test-fb1bd586-28d7-472d-bdc1-8ca998cee1e5.png!m_fill,w_120,h_80,f_jpg?from=ke.com', 'https://ke-image.ljcdn.com/510100-inspection/test-31f410e3-9a90-4e5e-bd22-ace16ecbc935.png!m_fill,w_120,h_80,f_jpg?from=ke.com']",https://cd.ke.com/ershoufang/19011217710100135168.html
亚特兰蒂斯小，户型方正，采光好小区环境优美。,500,14944.6,亚特兰蒂斯黄金时代,"['新津', '新津']",4室2厅3卫,334.57㎡,南,毛坯,低楼层 (共3层),无,普通住宅,2019-01-11,钢混结构,"['https://ke-image.ljcdn.com/510100-inspection/1843b363-1684-402b-b8b4-57253e3d18b0.jpg!m_fill,w_120,h_80,f_jpg?from=ke.com', 'https://ke-image.ljcdn.com/510100-inspection/417e9075-33c6-4579-8bb1-835ff11b2f95.jpg!m_fill,w_120,h_80,f_jpg?from=ke.com', 'https://ke-image.ljcdn.com/510100-frame/3fe9f40f-acb3-4259-82c3-d1d2a814493d.png!m_fill,w_120,h_80,f_jpg?from=ke.com', 'https://ke-image.ljcdn.com/510100-inspection/d44a6359-02e8-4a8c-b5f0-c03e4c88f8c1.jpg!m_fill,w_120,h_80,f_jpg?from=ke.com', 'https://ke-image.ljcdn.com/510100-inspection/74cb9ecc-fb45-4b86-a05a-97e93320c407.jpg!m_fill,w_120,h_80,f_jpg?from=ke.com', 'https://ke-image.ljcdn.com/510100-inspection/86c1617f-c03b-417b-a9f3-bd186449cda8.jpg!m_fill,w_120,h_80,f_jpg?from=ke.com', 'https://ke-image.ljcdn.com/510100-inspection/1d550f29-54aa-44f2-a54c-dac72c5037ea.jpg!m_fill,w_120,h_80,f_jpg?from=ke.com', 'https://ke-image.ljcdn.com/510100-inspection/acb25fed-8314-4212-951a-d591ff8cf04d.jpg!m_fill,w_120,h_80,f_jpg?from=ke.com', 'https://ke-image.ljcdn.com/510100-inspection/bec675e4-1de6-43a7-ade1-39da1ac69e0e.jpg!m_fill,w_120,h_80,f_jpg?from=ke.com', 'https://ke-image.ljcdn.com/510100-inspection/631df549-cb34-4148-8a26-8de7c0d3255b.jpg!m_fill,w_120,h_80,f_jpg?from=ke.com', 'https://ke-image.ljcdn.com/510100-inspection/4dcf584b-b48e-4f74-a8ce-244217eb4cda.jpg!m_fill,w_120,h_80,f_jpg?from=ke.com', 'https://ke-image.ljcdn.com/510100-inspection/741b1ecb-8147-4cf1-956e-ef3d6a0b2f2c.jpg!m_fill,w_120,h_80,f_jpg?from=ke.com', 'https://ke-image.ljcdn.com/510100-inspection/bae23aaf-fc64-4b99-a604-bf0e9820aa2c.jpg!m_fill,w_120,h_80,f_jpg?from=ke.com', 'https://ke-image.ljcdn.com/510100-inspection/e5553a76-9a68-423c-9514-e0f30d9479b0.jpg!m_fill,w_120,h_80,f_jpg?from=ke.com', 'https://ke-image.ljcdn.com/510100-inspection/7c5a9a3d-5297-44a2-b322-13d2b4c27958.jpg!m_fill,w_120,h_80,f_jpg?from=ke.com', 'https://ke-image.ljcdn.com/510100-inspection/b59b5c6a-5116-4161-99aa-f91da5ad2332.jpg!m_fill,w_120,h_80,f_jpg?from=ke.com', 'https://ke-image.ljcdn.com/510100-inspection/b2f0630a-87d2-43e0-a87e-fe3cc4367afe.jpg!m_fill,w_120,h_80,f_jpg?from=ke.com']",https://cd.ke.com/ershoufang/19011217710100135468.html
金科廊桥水乡大花园，庄园式大。,800,16393.4,金科廊桥水乡一期,"['新津', '新津']",4室2厅4卫,488㎡,西南,毛坯,低楼层 (共2层),无,别墅,2019-01-12,钢混结构,"['https://ke-image.ljcdn.com/510100-inspection/20a92987-d016-4b31-be25-2fd4f6985dd2.jpg!m_fill,w_120,h_80,f_jpg?from=ke.com', 'https://ke-image.ljcdn.com/510100-inspection/28e7708e-ae06-412e-a740-4f88c72afaa6.jpg!m_fill,w_120,h_80,f_jpg?from=ke.com', 'https://ke-image.ljcdn.com/510100-frame/8f7de05d-e5ac-4058-b946-bc1fc270cc02.png!m_fill,w_120,h_80,f_jpg?from=ke.com', 'https://ke-image.ljcdn.com/510100-inspection/20047402-1fbc-4f0a-aefc-cf0fc873dd0e.jpg!m_fill,w_120,h_80,f_jpg?from=ke.com', 'https://ke-image.ljcdn.com/510100-inspection/83ceb109-fdc1-4e19-8acb-56ee8d891471.jpg!m_fill,w_120,h_80,f_jpg?from=ke.com', 'https://ke-image.ljcdn.com/510100-inspection/db6eff02-173f-41af-8e60-5c2599b64222.jpg!m_fill,w_120,h_80,f_jpg?from=ke.com', 'https://ke-image.ljcdn.com/510100-inspection/83fbb140-fe55-4715-921d-9024b5e83dac.jpg!m_fill,w_120,h_80,f_jpg?from=ke.com', 'https://ke-image.ljcdn.com/510100-inspection/1e1c68b8-0447-4746-a0d3-5f1ec085620b.jpg!m_fill,w_120,h_80,f_jpg?from=ke.com', 'https://ke-image.ljcdn.com/510100-inspection/99890dc8-3118-45fb-99b4-bf420e00fdd2.jpg!m_fill,w_120,h_80,f_jpg?from=ke.com', 'https://ke-image.ljcdn.com/510100-inspection/fe2690c4-1015-4a79-9545-ebd8d4ce7e0d.jpg!m_fill,w_120,h_80,f_jpg?from=ke.com', 'https://ke-image.ljcdn.com/510100-inspection/66bee0b5-d9f8-4fb8-a6cb-1cd51938b176.jpg!m_fill,w_120,h_80,f_jpg?from=ke.com', 'https://ke-image.ljcdn.com/510100-inspection/48e5090a-8a8e-484f-9aba-84bf8ec13ad1.jpg!m_fill,w_120,h_80,f_jpg?from=ke.com', 'https://ke-image.ljcdn.com/510100-inspection/5ed065f6-4610-409a-b39b-2fdd04f496ef.jpg!m_fill,w_120,h_80,f_jpg?from=ke.com', 'https://ke-image.ljcdn.com/510100-inspection/5f2e6eae-90ce-476c-a4ab-d97f8c0bb253.jpg!m_fill,w_120,h_80,f_jpg?from=ke.com', 'https://ke-image.ljcdn.com/510100-inspection/d794f6ed-5e0c-4c2a-bcf2-6a03feac6599.jpg!m_fill,w_120,h_80,f_jpg?from=ke.com', 'https://ke-image.ljcdn.com/510100-inspection/aabb0c0d-776a-4dbd-9bf5-e2e4d0909f54.jpg!m_fill,w_120,h_80,f_jpg?from=ke.com', 'https://ke-image.ljcdn.com/510100-inspection/c3594fb6-c6dd-4bcc-98e6-9fdf7e67407e.jpg!m_fill,w_120,h_80,f_jpg?from=ke.com', 'https://ke-image.ljcdn.com/510100-inspection/45800668-4bb4-4e87-b22c-58b9e419aef6.jpg!m_fill,w_120,h_80,f_jpg?from=ke.com', 'https://ke-image.ljcdn.com/510100-inspection/83a5ad22-9876-4e36-b106-0d253f79b81a.jpg!m_fill,w_120,h_80,f_jpg?from=ke.com']",https://cd.ke.com/ershoufang/19011317710100103814.html
万辰柳庄洋房底跃+电梯+带花园+半装修,238,7624.3,万辰柳庄,"['新津', '新津']",3室2厅3卫,312.16㎡,南 北,毛坯,低楼层 (共6层),有,普通住宅,2019-01-13,钢混结构,"['https://ke-image.ljcdn.com/510100-inspection/a0774e77-b5b2-48e6-a83e-ed802bcd23b1.jpg!m_fill,w_120,h_80,f_jpg?from=ke.com', 'https://ke-image.ljcdn.com/510100-inspection/e3301ed9-03c8-46f4-a08a-531a25bd4fcc.jpg!m_fill,w_120,h_80,f_jpg?from=ke.com', 'https://ke-image.ljcdn.com/510100-frame/b3172279-4dfb-4cd0-a114-e6354d851c27.png!m_fill,w_120,h_80,f_jpg?from=ke.com', 'https://ke-image.ljcdn.com/510100-inspection/1c99b137-b6f3-4565-bb75-159cafdda08a.jpg!m_fill,w_120,h_80,f_jpg?from=ke.com', 'https://ke-image.ljcdn.com/510100-inspection/8a2b500f-5071-4dcd-8fde-9b25e67fc09c.jpg!m_fill,w_120,h_80,f_jpg?from=ke.com', 'https://ke-image.ljcdn.com/510100-inspection/c60dcfb0-ca07-4336-a843-9ef23ba5dac0.jpg!m_fill,w_120,h_80,f_jpg?from=ke.com', 'https://ke-image.ljcdn.com/510100-inspection/7c21d4e4-8943-438d-8aed-aa38013fd2e9.jpg!m_fill,w_120,h_80,f_jpg?from=ke.com', 'https://ke-image.ljcdn.com/510100-inspection/b27e0cb4-8dc0-47c6-a12b-0215bed6b902.jpg!m_fill,w_120,h_80,f_jpg?from=ke.com', 'https://ke-image.ljcdn.com/510100-inspection/e7601549-06a9-46f1-b156-5c796637fdf3.jpg!m_fill,w_120,h_80,f_jpg?from=ke.com', 'https://ke-image.ljcdn.com/510100-inspection/a1d39542-a079-4091-a3bd-77a4a1265657.jpg!m_fill,w_120,h_80,f_jpg?from=ke.com', 'https://ke-image.ljcdn.com/510100-inspection/2e9dc4ea-a908-4014-bc80-bcbd3233393b.jpg!m_fill,w_120,h_80,f_jpg?from=ke.com', 'https://ke-image.ljcdn.com/510100-inspection/0023aada-3f85-4542-bc4a-1405d4903f06.jpg!m_fill,w_120,h_80,f_jpg?from=ke.com', 'https://ke-image.ljcdn.com/510100-inspection/ef78d21f-e899-42e5-8e4d-52853f219da7.jpg!m_fill,w_120,h_80,f_jpg?from=ke.com', 'https://ke-image.ljcdn.com/510100-inspection/e6625131-12dd-4876-b37d-dbb12079d8a6.jpg!m_fill,w_120,h_80,f_jpg?from=ke.com', 'https://ke-image.ljcdn.com/510100-inspection/6c5037b6-1695-4ec3-8f1b-388046f2d4f1.jpg!m_fill,w_120,h_80,f_jpg?from=ke.com', 'https://ke-image.ljcdn.com/510100-inspection/45149323-6bee-450d-94ce-277fc8e72ee2.jpg!m_fill,w_120,h_80,f_jpg?from=ke.com']",https://cd.ke.com/ershoufang/19011517710100101254.html
万辰乐居电梯洋房+套三双卫+清水,98.5,9817.6,万辰乐居,"['新津', '新津']",3室2厅2卫,100.33㎡,南,毛坯,高楼层 (共6层),有,普通住宅,2019-01-19,钢混结构,"['https://vrlab-image4.ljcdn.com/release/auto3dhd/d7d44ca7832ed8092bdf0cc119189375/screenshot/1551507721_0/pc0_JU5OWRz2h.jpg?imageMogr2/quality/70/thumbnail/1024x', 'https://ke-image.ljcdn.com/510100-inspection/prod-fa6fad4d-ed3b-41c0-ac9f-befcaf900bf5.jpg!m_fill,w_120,h_80,f_jpg?from=ke.com', 'https://ke-image.ljcdn.com/hdic-frame/prod-a05784a3-8a34-4c6b-95a0-de5346dbfd74.png!m_fill,w_120,h_80,f_jpg?from=ke.com', 'https://ke-image.ljcdn.com/510100-inspection/prod-b914a62a-c498-4d8b-b616-9b0af5320eea.jpg!m_fill,w_120,h_80,f_jpg?from=ke.com', 'https://ke-image.ljcdn.com/510100-inspection/prod-01aa0000-e9b4-422d-b557-f35941a5708e.jpg!m_fill,w_120,h_80,f_jpg?from=ke.com']",https://cd.ke.com/ershoufang/19011917710100112584.html
玉树新村，中间楼层，客厅朝南，饭厅可看南河,99,6611.5,玉树新村,"['新津', '新津']",4室2厅2卫,149.74㎡,南,毛坯,中楼层 (共14层),有,普通住宅,2019-01-21,框架结构,"['https://vrlab-image4.ljcdn.com/release/auto3dhd/dcbc9c16791b016aedbee2583d17536c/screenshot/1548387315_9/pc0_3o83r7x2H.jpg?imageMogr2/quality/70/thumbnail/1024x', 'https://ke-image.ljcdn.com/510100-inspection/prod-d8f686ea-ba34-496b-a94a-6fe7d6b10102.png!m_fill,w_120,h_80,f_jpg?from=ke.com', 'https://ke-image.ljcdn.com/hdic-frame/prod-adc7f32f-a072-4c7b-8c39-7361c5bcae52.png!m_fill,w_120,h_80,f_jpg?from=ke.com', 'https://ke-image.ljcdn.com/510100-inspection/prod-11af95c4-8477-48e7-a70c-403003d68ddc.png!m_fill,w_120,h_80,f_jpg?from=ke.com', 'https://ke-image.ljcdn.com/510100-inspection/prod-523a8acc-530b-4291-997c-a1d7455c4093.png!m_fill,w_120,h_80,f_jpg?from=ke.com', 'https://ke-image.ljcdn.com/510100-inspection/prod-13e51f96-9c60-46ff-b93f-cb8e7f7cdaa0.png!m_fill,w_120,h_80,f_jpg?from=ke.com', 'https://ke-image.ljcdn.com/510100-inspection/prod-223a6511-1bd5-4a81-9764-b881046fbc4c.png!m_fill,w_120,h_80,f_jpg?from=ke.com']",https://cd.ke.com/ershoufang/19012417710100135541.html
金科廊桥水乡 户型方正 采光好,400,15873,金科廊桥水乡一期,"['新津', '新津']",4室2厅3卫,252㎡,南 北,毛坯,低楼层 (共3层),无,别墅,2018-09-29,钢混结构,"['https://ke-image.ljcdn.com/510100-inspection/20a0275a-989b-4b1a-adad-81f382ade2e7.jpg!m_fill,w_120,h_80,f_jpg?from=ke.com', 'https://ke-image.ljcdn.com/510100-inspection/b999601a-4935-4d95-afa2-62bf57775917.jpg!m_fill,w_120,h_80,f_jpg?from=ke.com', 'https://ke-image.ljcdn.com/510100-frame/0906aff5-698d-4e78-b9fe-1a377b20334d.png!m_fill,w_120,h_80,f_jpg?from=ke.com', 'https://ke-image.ljcdn.com/510100-inspection/aa5857d1-e34f-4c6e-951e-fb9e37e164fd.jpg!m_fill,w_120,h_80,f_jpg?from=ke.com', 'https://ke-image.ljcdn.com/510100-inspection/9271fccb-0428-4b7a-a7ec-ad04abe8ee4e.jpg!m_fill,w_120,h_80,f_jpg?from=ke.com', 'https://ke-image.ljcdn.com/510100-inspection/1ab734fc-910f-404c-92cc-5e45608c45de.jpg!m_fill,w_120,h_80,f_jpg?from=ke.com', 'https://ke-image.ljcdn.com/510100-inspection/26d0c08a-0c3c-4dfe-a82b-a4f6ecd9d4d2.jpg!m_fill,w_120,h_80,f_jpg?from=ke.com', 'https://ke-image.ljcdn.com/510100-inspection/2d25d3ef-0624-4830-b937-1a2c377376c2.jpg!m_fill,w_120,h_80,f_jpg?from=ke.com', 'https://ke-image.ljcdn.com/510100-inspection/f3420292-321f-4f68-b005-c2c3f3bf023e.jpg!m_fill,w_120,h_80,f_jpg?from=ke.com', 'https://ke-image.ljcdn.com/510100-inspection/a9e32b71-e0c8-4cb4-8490-b096ec962c30.jpg!m_fill,w_120,h_80,f_jpg?from=ke.com', 'https://ke-image.ljcdn.com/510100-inspection/458a086e-5ec9-4b55-9b9e-3174df32ec82.jpg!m_fill,w_120,h_80,f_jpg?from=ke.com', 'https://ke-image.ljcdn.com/510100-inspection/432a0763-1f86-4f2b-af8c-95dd891ef312.jpg!m_fill,w_120,h_80,f_jpg?from=ke.com', 'https://ke-image.ljcdn.com/510100-inspection/0747cbd7-7f36-4079-9ee8-f0bd39e5387a.jpg!m_fill,w_120,h_80,f_jpg?from=ke.com', 'https://ke-image.ljcdn.com/510100-inspection/d8fe3bcd-2d22-4cb3-8902-9d04fa8dc409.jpg!m_fill,w_120,h_80,f_jpg?from=ke.com', 'https://ke-image.ljcdn.com/510100-inspection/d8c7fdf7-67ea-4f2b-b7ff-0452f63dd95c.jpg!m_fill,w_120,h_80,f_jpg?from=ke.com', 'https://ke-image.ljcdn.com/510100-inspection/84cb7e88-c14f-4332-a96b-214177658323.jpg!m_fill,w_120,h_80,f_jpg?from=ke.com']",https://cd.ke.com/ershoufang/19012417710100137188.html
叠下带小花园，格局通透，方正户型，采光好，视野好,200,12206.3,金科廊桥水乡五期,"['新津', '新津']",3室2厅4卫,163.85㎡,南,毛坯,低楼层 (共5层),无,别墅,2018-05-08,钢混结构,"['https://ke-image.ljcdn.com/510100-inspection/db0dd9ce-c801-4954-aebb-8a50f10ec0b5.jpg!m_fill,w_120,h_80,f_jpg?from=ke.com', 'https://ke-image.ljcdn.com/510100-inspection/2f37f7c8-7c29-4f7b-a04d-7c1efbf84310.jpg!m_fill,w_120,h_80,f_jpg?from=ke.com', 'https://ke-image.ljcdn.com/510100-frame/ad1dae59-b65c-4b33-8cde-de2c697f8d25.jpg!m_fill,w_120,h_80,f_jpg?from=ke.com', 'https://ke-image.ljcdn.com/510100-inspection/29c9ea66-a973-4a12-9db6-3c5c2daca4b6.jpg!m_fill,w_120,h_80,f_jpg?from=ke.com', 'https://ke-image.ljcdn.com/510100-inspection/77ddf989-c7dd-4434-b471-c03146d2f0c6.jpg!m_fill,w_120,h_80,f_jpg?from=ke.com', 'https://ke-image.ljcdn.com/510100-inspection/5bac01ec-8392-4c84-a47f-c8e6b41da245.jpg!m_fill,w_120,h_80,f_jpg?from=ke.com', 'https://ke-image.ljcdn.com/510100-inspection/cfa4394d-c2f5-4511-8223-cf991cc26e59.jpg!m_fill,w_120,h_80,f_jpg?from=ke.com', 'https://ke-image.ljcdn.com/510100-inspection/1ca7205c-f8f9-4c64-ab9b-4ab0205d3a83.jpg!m_fill,w_120,h_80,f_jpg?from=ke.com', 'https://ke-image.ljcdn.com/510100-inspection/bdfb5a2a-77fb-4802-af18-d6bf392abb0a.jpg!m_fill,w_120,h_80,f_jpg?from=ke.com', 'https://ke-image.ljcdn.com/510100-inspection/582a0af4-4ab1-44f6-9267-404844de38d4.jpg!m_fill,w_120,h_80,f_jpg?from=ke.com', 'https://ke-image.ljcdn.com/510100-inspection/c098b282-9c6a-4520-8025-9e40d75be014.jpg!m_fill,w_120,h_80,f_jpg?from=ke.com', 'https://ke-image.ljcdn.com/510100-inspection/e2bd141b-4244-497f-a7e8-314bc6cd712d.jpg!m_fill,w_120,h_80,f_jpg?from=ke.com']",https://cd.ke.com/ershoufang/19012417710100148983.html
牧马山 金科廊桥水乡居家装修叠下外观优美,258,15747.1,金科廊桥水乡五期,"['新津', '新津']",5室2厅4卫,163.84㎡,东南,精装,低楼层 (共5层),无,别墅,2019-01-26,钢混结构,"['https://ke-image.ljcdn.com/510100-inspection/722b4a82-94d6-4ba7-88bc-78a8112b3350.jpg!m_fill,w_120,h_80,f_jpg?from=ke.com', 'https://ke-image.ljcdn.com/510100-inspection/01bcfb95-357b-4ac7-9251-87adda3bf889.jpg!m_fill,w_120,h_80,f_jpg?from=ke.com', 'https://ke-image.ljcdn.com/510100-frame/1bce3896-d516-4687-af55-4c133f3d8554.jpg!m_fill,w_120,h_80,f_jpg?from=ke.com', 'https://ke-image.ljcdn.com/510100-inspection/bcfd2d15-a4f9-4c84-93c7-21d4ceab4e26.jpg!m_fill,w_120,h_80,f_jpg?from=ke.com', 'https://ke-image.ljcdn.com/510100-inspection/539e6e4f-53ba-40da-8a1c-a43a2ff35eec.jpg!m_fill,w_120,h_80,f_jpg?from=ke.com', 'https://ke-image.ljcdn.com/510100-inspection/ebfaab6e-ae07-4501-afb5-96a23c6c9ae4.jpg!m_fill,w_120,h_80,f_jpg?from=ke.com', 'https://ke-image.ljcdn.com/510100-inspection/95f83579-9616-42bc-ac10-76930607cfc9.jpg!m_fill,w_120,h_80,f_jpg?from=ke.com', 'https://ke-image.ljcdn.com/510100-inspection/60f737a7-d192-455a-8368-8016d0c5272f.jpg!m_fill,w_120,h_80,f_jpg?from=ke.com', 'https://ke-image.ljcdn.com/510100-inspection/759825ce-20a6-4b0c-b331-77b53f2fe297.jpg!m_fill,w_120,h_80,f_jpg?from=ke.com', 'https://ke-image.ljcdn.com/510100-inspection/56460fdd-a88e-42ed-88a0-a297efc62f59.jpg!m_fill,w_120,h_80,f_jpg?from=ke.com', 'https://ke-image.ljcdn.com/510100-inspection/ab3c1b8d-ed29-4719-86ae-ab198c3e6367.jpg!m_fill,w_120,h_80,f_jpg?from=ke.com', 'https://ke-image.ljcdn.com/510100-inspection/9aa0ba97-4c88-46ad-8a4b-63e572db3f70.jpg!m_fill,w_120,h_80,f_jpg?from=ke.com', 'https://ke-image.ljcdn.com/510100-inspection/010cfa29-cfa6-4925-9258-3473744d26c8.jpg!m_fill,w_120,h_80,f_jpg?from=ke.com']",https://cd.ke.com/ershoufang/19012617710100171173.html
此房满五年，中国银行单位房，大套三,92,7494.3,中行家属区,"['新津', '新津']",3室2厅1卫,122.76㎡,南,简装,高楼层 (共6层),无,普通住宅,2019-01-21,砖混结构,"['https://vrlab-image4.ljcdn.com/release/auto3dhd/2b6b122c641b9863a302253c3e5effc9/screenshot/1548568971_19/pc0_t12CDNNe4.jpg?imageMogr2/quality/70/thumbnail/1024x', 'https://ke-image.ljcdn.com/510100-inspection/prod-2342bd12-9d15-4b3d-bb62-bdf2f9c7097f.jpg!m_fill,w_120,h_80,f_jpg?from=ke.com', 'https://ke-image.ljcdn.com/hdic-frame/prod-f0bf37fb-db57-40ab-8f3e-d009b10568d5.png!m_fill,w_120,h_80,f_jpg?from=ke.com', 'https://ke-image.ljcdn.com/510100-inspection/prod-561fbd65-b856-4cf9-bcdd-a4ab605b570a.jpg!m_fill,w_120,h_80,f_jpg?from=ke.com', 'https://ke-image.ljcdn.com/510100-inspection/prod-8a813c1e-75fc-4b1f-9d75-09ee0d78a6f3.jpg!m_fill,w_120,h_80,f_jpg?from=ke.com', 'https://ke-image.ljcdn.com/510100-inspection/prod-56c19c26-bcde-41db-8266-4caede337e73.jpg!m_fill,w_120,h_80,f_jpg?from=ke.com', 'https://ke-image.ljcdn.com/510100-inspection/prod-b25cb15d-8cfe-4a5a-bfb0-c2f15e6e04b5.jpg!m_fill,w_120,h_80,f_jpg?from=ke.com']",https://cd.ke.com/ershoufang/19012817710100104273.html
满二年 大套三，配套齐全，采光好,90,6260.4,华建公寓,"['新津', '新津']",3室2厅2卫,143.76㎡,东南,简装,高楼层 (共6层),无,普通住宅,2019-02-14,框架结构,"['https://vrlab-image4.ljcdn.com/release/auto3dhd/e43ca7fe6460e51fae897c05ee115b24/screenshot/1554102591_20/pc0_TWPlAcDi3.jpg?imageMogr2/quality/70/thumbnail/1024x', 'https://ke-image.ljcdn.com/510100-inspection/prod-1afd7442-28f7-4ccf-9de8-4e7d1599f8ce.jpg!m_fill,w_120,h_80,f_jpg?from=ke.com', 'https://ke-image.ljcdn.com/hdic-frame/prod-e0e1ef73-9f48-4112-b8db-6ed77ee25958.png!m_fill,w_120,h_80,f_jpg?from=ke.com', 'https://ke-image.ljcdn.com/510100-inspection/prod-7aae37fa-fb10-49ab-8131-398cdc0c92d9.jpg!m_fill,w_120,h_80,f_jpg?from=ke.com', 'https://ke-image.ljcdn.com/510100-inspection/prod-fd573f04-ad4f-4602-b7dc-4f7e35ff8750.jpg!m_fill,w_120,h_80,f_jpg?from=ke.com', 'https://ke-image.ljcdn.com/510100-inspection/prod-7351277b-e326-488f-8da0-ffc613811818.jpg!m_fill,w_120,h_80,f_jpg?from=ke.com', 'https://ke-image.ljcdn.com/510100-inspection/prod-9b073522-13f1-48ac-9ff6-77150cbb1033.jpg!m_fill,w_120,h_80,f_jpg?from=ke.com', 'https://ke-image.ljcdn.com/510100-inspection/prod-32e27381-0e7e-4615-8208-fe703199ed3e.jpg!m_fill,w_120,h_80,f_jpg?from=ke.com', 'https://ke-image.ljcdn.com/510100-inspection/prod-8d7e49b4-d921-459c-a5c4-eda5a5b5a771.jpg!m_fill,w_120,h_80,f_jpg?from=ke.com', 'https://ke-image.ljcdn.com/510100-inspection/prod-c8980065-6440-4f42-b727-b1f413bed0ed.jpg!m_fill,w_120,h_80,f_jpg?from=ke.com']",https://cd.ke.com/ershoufang/19021517710100106212.html
山水丽都，环境优美，设施配套齐全。,195,8602.8,山水丽都,"['新津', '新津']",4室2厅3卫,226.67㎡,南,精装,低楼层 (共4层),有,普通住宅,2019-01-21,框架结构,"['https://ke-image.ljcdn.com/510100-inspection/a01fcbdd-189d-46c8-b526-f2218d6e014e.jpg!m_fill,w_120,h_80,f_jpg?from=ke.com', 'https://ke-image.ljcdn.com/510100-inspection/b180c09f-6229-4c10-b951-39cfb452c5ef.jpg!m_fill,w_120,h_80,f_jpg?from=ke.com', 'https://ke-image.ljcdn.com/510100-frame/f012de38-5961-4477-94a7-afb847dd7114.png!m_fill,w_120,h_80,f_jpg?from=ke.com', 'https://ke-image.ljcdn.com/510100-inspection/322802ca-4e4d-4bb7-93d3-af1e60ee9bf5.jpg!m_fill,w_120,h_80,f_jpg?from=ke.com', 'https://ke-image.ljcdn.com/510100-inspection/d6af6f1d-9385-4e90-bb5f-2c07b70cd6fc.jpg!m_fill,w_120,h_80,f_jpg?from=ke.com', 'https://ke-image.ljcdn.com/510100-inspection/15444d1e-97d5-47a8-9e99-b0aaf8e8203c.jpg!m_fill,w_120,h_80,f_jpg?from=ke.com', 'https://ke-image.ljcdn.com/510100-inspection/e9d6b988-41f5-4d52-8f53-63aed31cad26.jpg!m_fill,w_120,h_80,f_jpg?from=ke.com', 'https://ke-image.ljcdn.com/510100-inspection/a94328ac-150f-4324-b017-a31592f33b12.jpg!m_fill,w_120,h_80,f_jpg?from=ke.com', 'https://ke-image.ljcdn.com/510100-inspection/7c8d9fdf-e12d-4717-b07d-e5fb33a09fa4.jpg!m_fill,w_120,h_80,f_jpg?from=ke.com', 'https://ke-image.ljcdn.com/510100-inspection/cebdcecd-4170-4c30-a9e8-426f50d8a848.jpg!m_fill,w_120,h_80,f_jpg?from=ke.com', 'https://ke-image.ljcdn.com/510100-inspection/2f0095eb-94be-4e5d-8245-0b9d3652315a.jpg!m_fill,w_120,h_80,f_jpg?from=ke.com', 'https://ke-image.ljcdn.com/510100-inspection/6830ac99-0fdd-43c3-a742-6bba1c19d79d.jpg!m_fill,w_120,h_80,f_jpg?from=ke.com', 'https://ke-image.ljcdn.com/510100-inspection/6a20702d-e355-4ed4-a986-76baf38c2c83.jpg!m_fill,w_120,h_80,f_jpg?from=ke.com']",https://cd.ke.com/ershoufang/19021517710100133163.html
瑞通路6号，旁边有湿地公园，环境优美,155,9396.2,瑞通路6号,"['新津', '新津']",4室2厅2卫,164.96㎡,南,简装,低楼层 (共6层),无,普通住宅,2019-01-21,混合结构,"['https://vrlab-image4.ljcdn.com/release/auto3dhd/ffaaaeb34379d74986cf1da8759a6cb6/screenshot/1548564219_0/pc0_49mo9JFg5.jpg?imageMogr2/quality/70/thumbnail/1024x', 'https://ke-image.ljcdn.com/510100-inspection/prod-b07f81e9-627d-47f4-8329-b97fe59b496d.jpg!m_fill,w_120,h_80,f_jpg?from=ke.com', 'https://ke-image.ljcdn.com/hdic-frame/prod-b705616d-9712-4923-8141-c2887833bb46.png!m_fill,w_120,h_80,f_jpg?from=ke.com', 'https://ke-image.ljcdn.com/510100-inspection/prod-e1d13d32-0ebc-4990-ac11-9afb66828fb0.jpg!m_fill,w_120,h_80,f_jpg?from=ke.com', 'https://ke-image.ljcdn.com/510100-inspection/prod-d744a217-726b-463f-a821-7b533d51710f.jpg!m_fill,w_120,h_80,f_jpg?from=ke.com', 'https://ke-image.ljcdn.com/510100-inspection/prod-4c675591-5135-4dfd-9e12-abc09549d467.jpg!m_fill,w_120,h_80,f_jpg?from=ke.com', 'https://ke-image.ljcdn.com/510100-inspection/prod-5693a2d7-ecc5-4bd3-bcac-14daab658627.jpg!m_fill,w_120,h_80,f_jpg?from=ke.com', 'https://ke-image.ljcdn.com/510100-inspection/prod-30a4bff8-ebec-4702-8d3d-7210e599debd.jpg!m_fill,w_120,h_80,f_jpg?from=ke.com']",https://cd.ke.com/ershoufang/19021517710100133375.html
