title,price,unit_price,community_name,region,type,construction_area,orientation,decoration,floor,elevator,purposes,release_date,house_structure,image_urls,from_url
城市花园，通透户型，看公园！环境很好,77.6,5631.3,城市花园二期,"['彭州', '彭州']",3室2厅2卫,137.8㎡,南,精装,高楼层 (共6层),无,普通住宅,2019-09-05,未知结构,"['https://vrlab-image4.ljcdn.com/release/auto3dhd/c11e91b8cc32f217752ee262a254a500/screenshot/1567828472_18/pc0_VPwYe4FR4.jpg?imageMogr2/quality/70/thumbnail/1024x', 'https://ke-image.ljcdn.com/510100-inspection/apc_h4SE3mSmj_1.jpg!m_fill,w_120,h_80,f_jpg?from=ke.com', 'https://ke-image.ljcdn.com/hdic-frame/standard_d4fd0858-7961-4779-b784-5ffae01e48cc.png!m_fill,w_120,h_80,f_jpg?from=ke.com', 'https://ke-image.ljcdn.com/510100-inspection/apc_uoWrrBRFk_1.jpg!m_fill,w_120,h_80,f_jpg?from=ke.com', 'https://ke-image.ljcdn.com/510100-inspection/apc_vTOI9g98B_1.jpg!m_fill,w_120,h_80,f_jpg?from=ke.com', 'https://ke-image.ljcdn.com/510100-inspection/pc0_stMKpEgiw_1.jpg!m_fill,w_120,h_80,f_jpg?from=ke.com']",https://cd.ke.com/ershoufang/19090517710100180144.html
此房双证满二，户型方正大套四，楼层好，采光好,77.2,4687.3,龙顺苑,"['彭州', '彭州']",4室2厅2卫,164.7㎡,南,精装,中楼层 (共6层),无,普通住宅,2019-09-06,未知结构,"['https://vrlab-image4.ljcdn.com/release/auto3dhd/77b3e8ab53f9b5cdfa4fb92cc98f2847/screenshot/1567914310_9/pc0_4OSWiCGvb.jpg?imageMogr2/quality/70/thumbnail/1024x', 'https://ke-image.ljcdn.com/510100-inspection/apc_dAvH2fMs6_1.jpg!m_fill,w_120,h_80,f_jpg?from=ke.com', 'https://ke-image.ljcdn.com/hdic-frame/standard_dfaccbc6-dc7c-4c55-b50f-63c7619d3fc8.png!m_fill,w_120,h_80,f_jpg?from=ke.com', 'https://ke-image.ljcdn.com/510100-inspection/apc_U9n5m2Aza_1.jpg!m_fill,w_120,h_80,f_jpg?from=ke.com', 'https://ke-image.ljcdn.com/510100-inspection/apc_XCwQAPmpC_1.jpg!m_fill,w_120,h_80,f_jpg?from=ke.com', 'https://ke-image.ljcdn.com/510100-inspection/pc0_LaZnLV8gn_1.jpg!m_fill,w_120,h_80,f_jpg?from=ke.com']",https://cd.ke.com/ershoufang/19090617710100122577.html
丹郡置信F区小区房子点评，房子巴适。,109,8720,丹郡F区,"['彭州', '彭州']",3室1厅2卫,125㎡,东,简装,低楼层 (共26层),有,普通住宅,2019-09-06,混合结构,"['https://vrlab-image4.ljcdn.com/release/auto3dhd/b60e43245152d04a3132ec765cf034d5/screenshot/1571533720_4/pc0_9kxUZ85kW.jpg?imageMogr2/quality/70/thumbnail/1024x', 'https://ke-image.ljcdn.com/510100-inspection/apc_TEjLd0BVY_1.jpg!m_fill,w_120,h_80,f_jpg?from=ke.com', 'https://ke-image.ljcdn.com/hdic-frame/standard_e9b1619d-578c-447a-9416-7e310f339876.png!m_fill,w_120,h_80,f_jpg?from=ke.com', 'https://ke-image.ljcdn.com/510100-inspection/apc_jHs8YQkqQ_1.jpg!m_fill,w_120,h_80,f_jpg?from=ke.com', 'https://ke-image.ljcdn.com/510100-inspection/pc0_vJUI2YfTu_1.jpg!m_fill,w_120,h_80,f_jpg?from=ke.com', 'https://ke-image.ljcdn.com/510100-inspection/pc0_2Xh68Sn2V_1.jpg!m_fill,w_120,h_80,f_jpg?from=ke.com']",https://cd.ke.com/ershoufang/19090617710100201252.html
客运站旁 住家装修 套二 电梯中层 满两年,55.6,5791.7,清阁苑,"['彭州', '彭州']",2室1厅1卫,96㎡,南,精装,高楼层 (共18层),有,普通住宅,2019-09-06,框架结构,"['https://vrlab-image4.ljcdn.com/release/auto3dhd/8a2907f3c297661a7321658cdd0c71d3/screenshot/1569731792_0/pc0_CS1oQyolO.jpg?imageMogr2/quality/70/thumbnail/1024x', 'https://ke-image.ljcdn.com/510100-inspection/apc_ecT1i5zwT_1.jpg!m_fill,w_120,h_80,f_jpg?from=ke.com', 'https://ke-image.ljcdn.com/hdic-frame/standard_be007e2a-51fb-435d-9c3b-e4299e791930.png!m_fill,w_120,h_80,f_jpg?from=ke.com', 'https://ke-image.ljcdn.com/510100-inspection/apc_i67tEJUJ6_1.jpg!m_fill,w_120,h_80,f_jpg?from=ke.com', 'https://ke-image.ljcdn.com/510100-inspection/pc0_3dp1iLrg0_1.jpg!m_fill,w_120,h_80,f_jpg?from=ke.com']",https://cd.ke.com/ershoufang/19090617710100202219.html
朋城远界 大套三 品质装修  4.5米大开间 还可建花园,106,9636.4,朋城远界,"['彭州', '彭州']",3室1厅2卫,110㎡,南,精装,低楼层 (共23层),有,普通住宅,2019-09-06,框架结构,"['https://vrlab-image4.ljcdn.com/release/auto3dhd/215ba6eeb090fe87095e7bfc36ca75d9/screenshot/1568011584_1/pc0_nF9Hok7CV.jpg?imageMogr2/quality/70/thumbnail/1024x', 'https://ke-image.ljcdn.com/510100-inspection/apc_OvW7vIf6R_1.jpg!m_fill,w_120,h_80,f_jpg?from=ke.com', 'https://ke-image.ljcdn.com/hdic-frame/standard_959e0418-896c-4457-bf0c-212d9eb00fdd.png!m_fill,w_120,h_80,f_jpg?from=ke.com', 'https://ke-image.ljcdn.com/510100-inspection/apc_azzm1Seil_1.jpg!m_fill,w_120,h_80,f_jpg?from=ke.com', 'https://ke-image.ljcdn.com/510100-inspection/apc_NMqAERtk0_1.jpg!m_fill,w_120,h_80,f_jpg?from=ke.com', 'https://ke-image.ljcdn.com/510100-inspection/apc_wQaM53BSd_1.jpg!m_fill,w_120,h_80,f_jpg?from=ke.com']",https://cd.ke.com/ershoufang/19090617710100202721.html
沃尔玛旁电梯中层套三带衣帽间，全明户型带观景大阳台,85,7391.3,德坤汀城,"['彭州', '彭州']",3室1厅2卫,115㎡,南 北,毛坯,中楼层 (共18层),有,普通住宅,2019-09-06,框架结构,"['https://vrlab-image4.ljcdn.com/release/auto3dhd/49433dbb4dfdf3b08f5d6af5e41d2e19/screenshot/1568013792_0/pc0_RSXb7WdWQ.jpg?imageMogr2/quality/70/thumbnail/1024x', 'https://ke-image.ljcdn.com/510100-inspection/apc_VLcRjSMhG_1.jpg!m_fill,w_120,h_80,f_jpg?from=ke.com', 'https://ke-image.ljcdn.com/hdic-frame/standard_274e015e-d45d-4d84-8324-145e3c7b8c8e.png!m_fill,w_120,h_80,f_jpg?from=ke.com', 'https://ke-image.ljcdn.com/510100-inspection/apc_SIappZy0y_1.jpg!m_fill,w_120,h_80,f_jpg?from=ke.com', 'https://ke-image.ljcdn.com/510100-inspection/pc0_77uUedRg4_1.jpg!m_fill,w_120,h_80,f_jpg?from=ke.com', 'https://ke-image.ljcdn.com/510100-inspection/pc0_IXrUy3BPU_1.jpg!m_fill,w_120,h_80,f_jpg?from=ke.com']",https://cd.ke.com/ershoufang/19090617710100202942.html
装修清新， 宜居 ， 价格也比较优质,28.8,6744.7,中节能新时代广场,"['彭州', '彭州']",1室1厅1卫,42.7㎡,东,简装,中楼层 (共13层),有,普通住宅,2019-09-06,钢混结构,"['https://vrlab-image4.ljcdn.com/release/auto3dhd/18bb22f7b3d3b0351d94ca9176462f0c/screenshot/1568097281_0/pc0_lS4iVkIuR.jpg?imageMogr2/quality/70/thumbnail/1024x', 'https://ke-image.ljcdn.com/510100-inspection/apc_xvXo5pLNw_1.jpg!m_fill,w_120,h_80,f_jpg?from=ke.com', 'https://ke-image.ljcdn.com/hdic-frame/standard_c078c64c-e9b7-4653-b9e1-20817960fb57.png!m_fill,w_120,h_80,f_jpg?from=ke.com']",https://cd.ke.com/ershoufang/19090617710100203872.html
车站旁 电梯套二户型方正 单价5000多,50,5814,宝阁丽公馆,"['彭州', '彭州']",2室2厅1卫,86㎡,南,毛坯,低楼层 (共18层),无,普通住宅,2019-09-06,未知结构,"['https://vrlab-image4.ljcdn.com/release/auto3dhd/9eaa4099a6cdce90eb6bcfe5c5cf337a/screenshot/1576305827_0/pc0_0uutnuBHP.jpg?imageMogr2/quality/70/thumbnail/1024x', 'https://ke-image.ljcdn.com/510100-inspection/apc_92UKZ3GrG_1.jpg!m_fill,w_120,h_80,f_jpg?from=ke.com', 'https://ke-image.ljcdn.com/hdic-frame/standard_b5930eee-ab86-4538-87fa-5e3bf5f6f839.png!m_fill,w_120,h_80,f_jpg?from=ke.com', 'https://ke-image.ljcdn.com/510100-inspection/apc_lcKWSmTUx_1.jpg!m_fill,w_120,h_80,f_jpg?from=ke.com', 'https://ke-image.ljcdn.com/510100-inspection/apc_w1EgzLUzr_1.jpg!m_fill,w_120,h_80,f_jpg?from=ke.com']",https://cd.ke.com/ershoufang/19090617710100207180.html
出售彭州市之心，位置好，带80平平台，可以打造,43,3524.6,东湖五巷141号,"['彭州', '彭州']",3室2厅1卫,122㎡,南,简装,高楼层 (共6层),无,普通住宅,2019-09-06,未知结构,"['https://vrlab-image4.ljcdn.com/release/auto3dhd/abbbcda202c3bffc4783bc8256d6f9c7/screenshot/1570872300_1/pc0_QbcU8LNZn.jpg?imageMogr2/quality/70/thumbnail/1024x', 'https://ke-image.ljcdn.com/510100-inspection/apc_lHLzMboqf_1.jpg!m_fill,w_120,h_80,f_jpg?from=ke.com', 'https://ke-image.ljcdn.com/hdic-frame/standard_2808cf9c-6bed-49c8-9703-d45e8d26624a.png!m_fill,w_120,h_80,f_jpg?from=ke.com', 'https://ke-image.ljcdn.com/510100-inspection/apc_v5zV3j7xT_1.jpg!m_fill,w_120,h_80,f_jpg?from=ke.com', 'https://ke-image.ljcdn.com/510100-inspection/apc_ZtlyHhpnO_1.jpg!m_fill,w_120,h_80,f_jpg?from=ke.com']",https://cd.ke.com/ershoufang/19090617710100259899.html
彭州延秀房，位置巴适，快来看看,60,5940.6,书香居,"['彭州', '彭州']",2室1厅1卫,101㎡,南,简装,高楼层 (共6层),无,普通住宅,2019-09-08,框架结构,"['https://vrlab-image4.ljcdn.com/release/auto3dhd/6f2db3cf232a6566d5f2b39831f35286/screenshot/1568191230_8/pc0_murlaYVrX.jpg?imageMogr2/quality/70/thumbnail/1024x', 'https://ke-image.ljcdn.com/510100-inspection/apc_0IWc5TLH6_1.jpg!m_fill,w_120,h_80,f_jpg?from=ke.com', 'https://ke-image.ljcdn.com/hdic-frame/standard_2c13e7f9-6d6d-4c39-9d2f-7d459fabcc55.png!m_fill,w_120,h_80,f_jpg?from=ke.com', 'https://ke-image.ljcdn.com/510100-inspection/apc_t3Dwca1oB_1.jpg!m_fill,w_120,h_80,f_jpg?from=ke.com', 'https://ke-image.ljcdn.com/510100-inspection/apc_nyxCT5J31_1.jpg!m_fill,w_120,h_80,f_jpg?from=ke.com']",https://cd.ke.com/ershoufang/19090817710100143560.html
区管理成熟，人车分流，居住舒适！,80,8247.4,置信逸都丹郡B区,"['彭州', '彭州']",2室1厅1卫,97㎡,东,毛坯,低楼层 (共3层),无,普通住宅,2019-09-10,未知结构,"['https://vrlab-image4.ljcdn.com/release/auto3dhd/571842857702fdddb5105bee9df9f74e/screenshot/1568599708_2/pc0_SCG1SnqHP.jpg?imageMogr2/quality/70/thumbnail/1024x', 'https://ke-image.ljcdn.com/510100-inspection/apc_xvMcdkrVs_1.jpg!m_fill,w_120,h_80,f_jpg?from=ke.com', 'https://ke-image.ljcdn.com/hdic-frame/standard_4d623b38-951e-4db6-ac14-7adda2600861.png!m_fill,w_120,h_80,f_jpg?from=ke.com', 'https://ke-image.ljcdn.com/510100-inspection/apc_4sC7m56TI_1.jpg!m_fill,w_120,h_80,f_jpg?from=ke.com', 'https://ke-image.ljcdn.com/510100-inspection/apc_InNw5Be1n_1.jpg!m_fill,w_120,h_80,f_jpg?from=ke.com']",https://cd.ke.com/ershoufang/19091017710100153189.html
彭州新余路86号低楼层精装修房子干净,71,4226.2,新余路86号,"['彭州', '彭州']",4室2厅2卫,168㎡,南,精装,中楼层 (共6层),无,普通住宅,2019-09-14,未知结构,"['https://vrlab-image4.ljcdn.com/release/auto3dhd/281f6ab0824e615bb05c54f62e4d14a9/screenshot/1568793318_10/pc0_BUjunxoFu.jpg?imageMogr2/quality/70/thumbnail/1024x', 'https://ke-image.ljcdn.com/510100-inspection/apc_oWDAOmIoN_1.jpg!m_fill,w_120,h_80,f_jpg?from=ke.com', 'https://ke-image.ljcdn.com/hdic-frame/standard_63526f84-7785-43b1-8478-4f488e8d54e9.png!m_fill,w_120,h_80,f_jpg?from=ke.com', 'https://ke-image.ljcdn.com/510100-inspection/apc_oj7HpeRvH_1.jpg!m_fill,w_120,h_80,f_jpg?from=ke.com', 'https://ke-image.ljcdn.com/510100-inspection/apc_JWoybCnlY_1.jpg!m_fill,w_120,h_80,f_jpg?from=ke.com', 'https://ke-image.ljcdn.com/510100-inspection/apc_6NCVZctZ6_1.jpg!m_fill,w_120,h_80,f_jpg?from=ke.com', 'https://ke-image.ljcdn.com/510100-inspection/apc_WMycOgMTk_1.jpg!m_fill,w_120,h_80,f_jpg?from=ke.com', 'https://ke-image.ljcdn.com/510100-inspection/apc_zr5bDo65Y_1.jpg!m_fill,w_120,h_80,f_jpg?from=ke.com']",https://cd.ke.com/ershoufang/19091417710100109474.html
置信逸都丹郡C区  简单装修套三  好朝向,76.6,7816.3,置信逸都丹郡C区,"['彭州', '彭州']",3室2厅1卫,98㎡,东南,简装,高楼层 (共6层),无,普通住宅,2019-09-15,框架结构,"['https://vrlab-image4.ljcdn.com/release/auto3dhd/855f7520c9f8c62e6e57865a55e0114a/screenshot/1568777174_0/pc0_S7hugpft7.jpg?imageMogr2/quality/70/thumbnail/1024x', 'https://ke-image.ljcdn.com/510100-inspection/apc_EkF0Snumu_1.jpg!m_fill,w_120,h_80,f_jpg?from=ke.com', 'https://ke-image.ljcdn.com/hdic-frame/standard_f4b36404-338a-4e86-9a9f-0460ff36de76.png!m_fill,w_120,h_80,f_jpg?from=ke.com', 'https://ke-image.ljcdn.com/510100-inspection/apc_T2eDO4OXr_1.jpg!m_fill,w_120,h_80,f_jpg?from=ke.com', 'https://ke-image.ljcdn.com/510100-inspection/apc_FR1e9rm2G_1.jpg!m_fill,w_120,h_80,f_jpg?from=ke.com', 'https://ke-image.ljcdn.com/510100-inspection/apc_Q6xmrIv7f_1.jpg!m_fill,w_120,h_80,f_jpg?from=ke.com']",https://cd.ke.com/ershoufang/19091517710100129428.html
新生小区 3室2厅 东,46.5,4258.2,新生小区,"['彭州', '彭州']",3室2厅1卫,109.2㎡,东,简装,中楼层 (共6层),无,普通住宅,2019-09-17,未知结构,"['https://vrlab-image4.ljcdn.com/release/auto3dhd/6cec54569d143b20865e98432d4faeaa/screenshot/1569829554_4/pc0_jVuGrePLH.jpg?imageMogr2/quality/70/thumbnail/1024x', 'https://ke-image.ljcdn.com/510100-inspection/apc_I8tLrt7tz_1.jpg!m_fill,w_120,h_80,f_jpg?from=ke.com', 'https://ke-image.ljcdn.com/hdic-frame/standard_d0d555c3-b632-4033-87bf-fa139f3e44ba.png!m_fill,w_120,h_80,f_jpg?from=ke.com', 'https://ke-image.ljcdn.com/510100-inspection/apc_ZuRLuesEU_1.jpg!m_fill,w_120,h_80,f_jpg?from=ke.com', 'https://ke-image.ljcdn.com/510100-inspection/apc_U86d5mmDd_1.jpg!m_fill,w_120,h_80,f_jpg?from=ke.com', 'https://ke-image.ljcdn.com/510100-inspection/apc_1g9NZFIOs_1.jpg!m_fill,w_120,h_80,f_jpg?from=ke.com']",https://cd.ke.com/ershoufang/19091717710100145942.html
公园旁的电梯精装套四！正儿八经的湖景房！,116,8502.5,牡丹云锦,"['彭州', '彭州']",4室1厅2卫,136.43㎡,西,精装,中楼层 (共27层),有,普通住宅,2019-09-17,框架结构,"['https://vrlab-image4.ljcdn.com/release/auto3dhd/579c03f9ff1ad514834cc8e762fdaa4d/screenshot/1569141160_21/pc0_djluYZvYq.jpg?imageMogr2/quality/70/thumbnail/1024x', 'https://ke-image.ljcdn.com/510100-inspection/apc_yQP51MyVg_1.jpg!m_fill,w_120,h_80,f_jpg?from=ke.com', 'https://ke-image.ljcdn.com/hdic-frame/standard_b5e23f85-bf24-44b6-929f-d815fbd9dff3.png!m_fill,w_120,h_80,f_jpg?from=ke.com', 'https://ke-image.ljcdn.com/510100-inspection/apc_j4JcCIOVj_1.jpg!m_fill,w_120,h_80,f_jpg?from=ke.com', 'https://ke-image.ljcdn.com/510100-inspection/apc_RTdHIaupL_1.jpg!m_fill,w_120,h_80,f_jpg?from=ke.com', 'https://ke-image.ljcdn.com/510100-inspection/apc_AYgu5cX79_1.jpg!m_fill,w_120,h_80,f_jpg?from=ke.com', 'https://ke-image.ljcdn.com/510100-inspection/pc0_E55jmVt5S_1.jpg!m_fill,w_120,h_80,f_jpg?from=ke.com']",https://cd.ke.com/ershoufang/19091717710100174159.html
"政府旁边,套三,精装修,满两年,户型通透,",70,7865.2,朋城远界,"['彭州', '彭州']",3室2厅1卫,89㎡,东南,精装,低楼层 (共18层),有,普通住宅,2019-09-18,钢混结构,"['https://vrlab-image4.ljcdn.com/release/auto3dhd/290f6dd2bf969cd144608dc3672bee26/screenshot/1569811179_10/pc0_SHJnbHsdT.jpg?imageMogr2/quality/70/thumbnail/1024x', 'https://ke-image.ljcdn.com/510100-inspection/apc_gxl25Gfb6_1.jpg!m_fill,w_120,h_80,f_jpg?from=ke.com', 'https://ke-image.ljcdn.com/hdic-frame/standard_38735f14-c8e5-4dc4-a12f-0bd2becd4d52.png!m_fill,w_120,h_80,f_jpg?from=ke.com', 'https://ke-image.ljcdn.com/510100-inspection/apc_rADFCuekm_1.jpg!m_fill,w_120,h_80,f_jpg?from=ke.com', 'https://ke-image.ljcdn.com/510100-inspection/pc0_dHBsw5HSa_1.jpg!m_fill,w_120,h_80,f_jpg?from=ke.com', 'https://ke-image.ljcdn.com/510100-inspection/pc0_Vr8NEf4Db_1.jpg!m_fill,w_120,h_80,f_jpg?from=ke.com']",https://cd.ke.com/ershoufang/19091817710100196511.html
户型好，满二无高税，交通便利繁华地段,79,9258.2,置信逸都丹郡C区,"['彭州', '彭州']",2室1厅1卫,85.33㎡,北,精装,高楼层 (共6层),无,普通住宅,2019-09-21,钢混结构,"['https://vrlab-image4.ljcdn.com/release/auto3dhd/580e2a34676da30a213195617dc5fda4/screenshot/1569294935_14/pc0_9uAa2WmcH.jpg?imageMogr2/quality/70/thumbnail/1024x', 'https://ke-image.ljcdn.com/510100-inspection/apc_HO9y93JMK_1.jpg!m_fill,w_120,h_80,f_jpg?from=ke.com', 'https://ke-image.ljcdn.com/hdic-frame/standard_ea16af18-eca6-457e-81e1-88b61840d789.png!m_fill,w_120,h_80,f_jpg?from=ke.com', 'https://ke-image.ljcdn.com/510100-inspection/apc_om6vOwLg1_1.jpg!m_fill,w_120,h_80,f_jpg?from=ke.com', 'https://ke-image.ljcdn.com/510100-inspection/apc_9TGXR4jFT_1.jpg!m_fill,w_120,h_80,f_jpg?from=ke.com']",https://cd.ke.com/ershoufang/19092117710100161246.html
洋房品质，高档小区，环境优美 大套三,99.8,7742.4,海德花园,"['彭州', '彭州']",3室2厅2卫,128.9㎡,南,精装,低楼层 (共6层),有,普通住宅,2019-09-21,钢混结构,"['https://vrlab-image4.ljcdn.com/release/auto3dhd/4f8fccabb756e49a882da13b37f2fddc/screenshot/1569376249_2/pc0_NEZueZx7Y.jpg?imageMogr2/quality/70/thumbnail/1024x', 'https://ke-image.ljcdn.com/510100-inspection/apc_BUolOCJdD_1.jpg!m_fill,w_120,h_80,f_jpg?from=ke.com', 'https://ke-image.ljcdn.com/hdic-frame/standard_e726bae2-5f26-427f-8167-8b59806eb625.png!m_fill,w_120,h_80,f_jpg?from=ke.com', 'https://ke-image.ljcdn.com/510100-inspection/apc_pgt4lUGKP_1.jpg!m_fill,w_120,h_80,f_jpg?from=ke.com', 'https://ke-image.ljcdn.com/510100-inspection/apc_RcNzrWqSX_1.jpg!m_fill,w_120,h_80,f_jpg?from=ke.com']",https://cd.ke.com/ershoufang/19092117710100169537.html
真心好房源，房东回重庆发展，价优质高,82.5,7032,天立世纪华府,"['彭州', '彭州']",4室2厅2卫,117.32㎡,东 西,毛坯,高楼层 (共24层),有,普通住宅,2019-09-21,钢混结构,"['https://vrlab-image4.ljcdn.com/release/auto3dhd/30fcaab7f8ec1bbc3be7329811daef40/screenshot/1569570369_0/pc0_92MBVQh3W.jpg?imageMogr2/quality/70/thumbnail/1024x', 'https://ke-image.ljcdn.com/510100-inspection/apc_BvzfBy67R_1.jpg!m_fill,w_120,h_80,f_jpg?from=ke.com', 'https://ke-image.ljcdn.com/hdic-frame/standard_4b1aea44-728c-404f-9281-643b2508a7e4.png!m_fill,w_120,h_80,f_jpg?from=ke.com', 'https://ke-image.ljcdn.com/510100-inspection/apc_iCSqbMrOT_1.jpg!m_fill,w_120,h_80,f_jpg?from=ke.com', 'https://ke-image.ljcdn.com/510100-inspection/apc_MOLjvzqsJ_1.jpg!m_fill,w_120,h_80,f_jpg?from=ke.com', 'https://ke-image.ljcdn.com/510100-inspection/apc_FQ7hRdH0Y_1.jpg!m_fill,w_120,h_80,f_jpg?from=ke.com']",https://cd.ke.com/ershoufang/19092117710100193823.html
房东诚心出售，价格美丽，出行方便，户型方正。,23.8,5804.9,清阁苑,"['彭州', '彭州']",1室1厅1卫,41㎡,东,简装,中楼层 (共18层),有,普通住宅,2019-09-23,框架结构,"['https://vrlab-image4.ljcdn.com/release/auto3dhd/895af6f813a75e0cfee9bceb04e09d1c/screenshot/1569291473_0/pc0_CFeAs45Ba.jpg?imageMogr2/quality/70/thumbnail/1024x', 'https://ke-image.ljcdn.com/510100-inspection/apc_J6iaOdAvL_1.jpg!m_fill,w_120,h_80,f_jpg?from=ke.com', 'https://ke-image.ljcdn.com/hdic-frame/standard_34c1b9b0-e0f0-4636-87ad-6ae9167ad997.png!m_fill,w_120,h_80,f_jpg?from=ke.com']",https://cd.ke.com/ershoufang/19092317710100137257.html
出行方便，停车方便，物管便宜，拎包入住,68,5862.1,纽约新城,"['彭州', '彭州']",3室2厅2卫,116㎡,南 东南,其他,低楼层 (共2层),无,普通住宅,2019-09-25,未知结构,"['https://vrlab-image4.ljcdn.com/release/auto3dhd/59fe0ff52b406da94a3b1da36399c5f4/screenshot/1575773244_0/pc0_lIogm6kwt.jpg?imageMogr2/quality/70/thumbnail/1024x', 'https://ke-image.ljcdn.com/510100-inspection/apc_Bon3XKbxL_1.jpg!m_fill,w_120,h_80,f_jpg?from=ke.com', 'https://ke-image.ljcdn.com/hdic-frame/standard_4e915aac-c8ec-4b8b-b12e-e73c40844887.png!m_fill,w_120,h_80,f_jpg?from=ke.com', 'https://ke-image.ljcdn.com/510100-inspection/pc0_skDDmnNhb_1.jpg!m_fill,w_120,h_80,f_jpg?from=ke.com', 'https://ke-image.ljcdn.com/510100-inspection/pc0_vi3mYpXgh_1.jpg!m_fill,w_120,h_80,f_jpg?from=ke.com', 'https://ke-image.ljcdn.com/510100-inspection/pc0_yqVNX9pcg_1.jpg!m_fill,w_120,h_80,f_jpg?from=ke.com']",https://cd.ke.com/ershoufang/19092517710100170916.html
润龢园 1室1厅 东,28,6222.2,润龢园,"['彭州', '彭州']",1室1厅1卫,45㎡,东,简装,中楼层 (共7层),无,普通住宅,2019-09-26,框架结构,"['https://vrlab-image4.ljcdn.com/release/auto3dhd/7fa9c1b8c2d64b5f6cce2e4845cc48b6/screenshot/1569633479_4/pc0_zjrYmvxLN.jpg?imageMogr2/quality/70/thumbnail/1024x', 'https://ke-image.ljcdn.com/510100-inspection/apc_xgWavarIr_1.jpg!m_fill,w_120,h_80,f_jpg?from=ke.com', 'https://ke-image.ljcdn.com/hdic-frame/standard_ffa50ce5-9e51-4b0a-954b-2fe8a9e8a0c7.png!m_fill,w_120,h_80,f_jpg?from=ke.com', 'https://ke-image.ljcdn.com/510100-inspection/apc_UxxYJFZkD_1.jpg!m_fill,w_120,h_80,f_jpg?from=ke.com']",https://cd.ke.com/ershoufang/19092617710100164274.html
柳河花园一楼带花园满二无高税精装套三,80,5594.4,柳河花园东区,"['彭州', '彭州']",3室2厅2卫,143㎡,南,精装,低楼层 (共4层),无,普通住宅,2019-09-26,未知结构,"['https://vrlab-image4.ljcdn.com/release/auto3dhd/e8b4d8c75433a648557a5b67918a65c9/screenshot/1569134426_17/pc0_ypMhI9hkY.jpg?imageMogr2/quality/70/thumbnail/1024x', 'https://ke-image.ljcdn.com/510100-inspection/apc_0kc4cjVYS_1.jpg!m_fill,w_120,h_80,f_jpg?from=ke.com', 'https://ke-image.ljcdn.com/hdic-frame/standard_0133e1d0-8902-4766-a753-42f4159c972e.png!m_fill,w_120,h_80,f_jpg?from=ke.com', 'https://ke-image.ljcdn.com/510100-inspection/apc_ECWUl1cEt_1.jpg!m_fill,w_120,h_80,f_jpg?from=ke.com', 'https://ke-image.ljcdn.com/510100-inspection/apc_T3fuZHfHC_1.jpg!m_fill,w_120,h_80,f_jpg?from=ke.com', 'https://ke-image.ljcdn.com/510100-inspection/pc0_sRjvyfJHv_1.jpg!m_fill,w_120,h_80,f_jpg?from=ke.com']",https://cd.ke.com/ershoufang/19092617710100164919.html
天一广场正街上的房子 直接可以拎包入住,46.8,5054,钟楼路55号,"['彭州', '彭州']",2室2厅1卫,92.6㎡,东,简装,高楼层 (共6层),无,普通住宅,2019-09-26,砖混结构,"['https://vrlab-image4.ljcdn.com/release/auto3dhd/62cc6639ede6ed9ac783afde9d831e4c/screenshot/1569727207_4/pc0_EqpCMW54g.jpg?imageMogr2/quality/70/thumbnail/1024x', 'https://ke-image.ljcdn.com/510100-inspection/apc_czd1pe45i_1.jpg!m_fill,w_120,h_80,f_jpg?from=ke.com', 'https://ke-image.ljcdn.com/hdic-frame/standard_d587bbfe-3b0e-48d8-9419-5a154248cb7f.png!m_fill,w_120,h_80,f_jpg?from=ke.com', 'https://ke-image.ljcdn.com/510100-inspection/apc_ZwegQQGAj_1.jpg!m_fill,w_120,h_80,f_jpg?from=ke.com', 'https://ke-image.ljcdn.com/510100-inspection/apc_siANmLqeB_1.jpg!m_fill,w_120,h_80,f_jpg?from=ke.com', 'https://ke-image.ljcdn.com/510100-inspection/apc_JXz31t1HQ_1.jpg!m_fill,w_120,h_80,f_jpg?from=ke.com']",https://cd.ke.com/ershoufang/19092617710100172040.html
海强佳苑，步梯二楼，13年现浇房，精装套三,73.8,6962.3,海强佳苑,"['彭州', '彭州']",3室2厅2卫,106㎡,东北,精装,低楼层 (共6层),无,普通住宅,2019-09-27,钢混结构,"['https://vrlab-image4.ljcdn.com/release/auto3dhd/3ffd9442e7bd4454da8e7e9ba11596d2/screenshot/1569741026_1/pc0_0jsysy83j.jpg?imageMogr2/quality/70/thumbnail/1024x', 'https://ke-image.ljcdn.com/510100-inspection/apc_BRtytvWfn_1.jpg!m_fill,w_120,h_80,f_jpg?from=ke.com', 'https://ke-image.ljcdn.com/hdic-frame/standard_e826441f-e370-4da9-ac00-3313920138c8.png!m_fill,w_120,h_80,f_jpg?from=ke.com', 'https://ke-image.ljcdn.com/510100-inspection/apc_VT5qjM2st_1.jpg!m_fill,w_120,h_80,f_jpg?from=ke.com', 'https://ke-image.ljcdn.com/510100-inspection/apc_LlhAnMOmG_1.jpg!m_fill,w_120,h_80,f_jpg?from=ke.com', 'https://ke-image.ljcdn.com/510100-inspection/pc0_3plMbDsKA_1.jpg!m_fill,w_120,h_80,f_jpg?from=ke.com']",https://cd.ke.com/ershoufang/19092717710100103621.html
